date,description,amount
2025-07-26,"76 STATION",-60.11
2025-07-26,"SUSHI HOUSE",-41.06
2025-07-26,"DUNKIN",-6.55
2025-07-26,"AMAZON.COM",-36.40
2025-07-26,"AMAZON.COM",-21.08
2025-07-26,"7-ELEVEN",-19.46
2025-07-27,"LOCAL MARKET",-117.28
2025-07-27,"76 STATION",-38.15
2025-07-27,"PANERA BREAD",-38.63
2025-07-27,"PHILZ COFFEE",-7.79
2025-07-27,"CVS",-82.83
2025-07-27,"LIME SCOOTER",-3.84
2025-07-27,"TICKETMASTER",-38.43
2025-07-27,"7-ELEVEN",-12.29
2025-07-28,"SHELL OIL",-68.61
2025-07-28,"UBER EATS",-19.65
2025-07-28,"STARBUCKS",-8.93
2025-07-28,"BEST BUY",-10.46
2025-07-28,"LIME SCOOTER",-4.45
2025-07-28,"AMC THEATRES",-53.06
2025-07-29,"76 STATION",-61.97
2025-07-29,"IN-N-OUT BURGER",-31.91
2025-07-29,"DUNKIN",-7.01
2025-07-29,"GAP",-65.08
2025-07-30,"TACO BELL",-26.41
2025-07-30,"STARBUCKS",-6.32
2025-07-30,"WALMART.COM",-39.30
2025-07-30,"BART TICKET",-9.38
2025-07-31,"WHOLE FOODS MKT",-86.58
2025-07-31,"76 STATION",-38.30
2025-07-31,"SUSHI HOUSE",-22.62
2025-07-31,"STARBUCKS",-10.84
2025-07-31,"EBAY",-13.10
2025-07-31,"SPOTIFY",-15.15
2025-07-31,"STARBUCKS",-20.41
2025-08-01,"PAYROLL DEPOSIT",4347.38
2025-08-01,"RENT PAYMENT",-2400.00
2025-08-01,"TRADER JOES",-17.79
2025-08-01,"IN-N-OUT BURGER",-33.02
2025-08-01,"LOCAL COFFEE SHOP",-4.65
2025-08-01,"CVS",-66.60
2025-08-01,"LIME SCOOTER",-14.03
2025-08-01,"AMC THEATRES",-25.05
2025-08-01,"PLANET FITNESS",-87.54
2025-08-01,"STARBUCKS",-24.03
2025-08-01,"AMAZON.COM",-16.87
2025-08-02,"SPROUTS FARMERS MKT",-45.83
2025-08-02,"EXXON MOBIL",-65.14
2025-08-02,"SUBWAY",-11.92
2025-08-02,"PHILZ COFFEE",-9.19
2025-08-02,"GAP",-53.02
2025-08-02,"PLAYSTATION NETWORK",-26.59
2025-08-02,"STARBUCKS",-8.59
2025-08-02,"7-ELEVEN",-15.20
2025-08-03,"TRADER JOES",-58.11
2025-08-03,"CHEVRON",-71.91
2025-08-03,"DOORDASH",-34.28
2025-08-03,"LOCAL COFFEE SHOP",-10.06
2025-08-03,"UNIQLO",-11.96
2025-08-03,"PARKING METER",-4.08
2025-08-03,"KINDLE EBOOK",-35.49
2025-08-04,"WHOLE FOODS MKT",-22.53
2025-08-04,"SHELL OIL",-74.17
2025-08-04,"PIZZA PORT",-9.38
2025-08-04,"PHILZ COFFEE",-5.67
2025-08-04,"EBAY",-58.88
2025-08-04,"LIME SCOOTER",-10.08
2025-08-04,"STARBUCKS",-21.34
2025-08-04,"AMAZON.COM",-18.60
2025-08-05,"WALMART SUPERCENTER",-71.19
2025-08-05,"ARCO AMPM",-40.68
2025-08-05,"SUBWAY",-35.79
2025-08-05,"PEETS COFFEE",-5.78
2025-08-05,"CVS",-28.38
2025-08-05,"TICKETMASTER",-32.04
2025-08-06,"SPROUTS FARMERS MKT",-34.82
2025-08-06,"UBER EATS",-18.97
2025-08-06,"STARBUCKS",-7.05
2025-08-06,"AMAZON.COM",-53.87
2025-08-07,"CHIPOTLE",-22.32
2025-08-07,"PEETS COFFEE",-9.54
2025-08-07,"TARGET",-79.88
2025-08-07,"AMAZON.COM",-19.79
2025-08-07,"MCDONALDS",-21.39
2025-08-08,"WHOLE FOODS MKT",-36.32
2025-08-08,"CHEVRON",-59.37
2025-08-08,"PANERA BREAD",-69.95
2025-08-08,"PEETS COFFEE",-9.27
2025-08-08,"APPLE ICLOUD",-6.55
2025-08-08,"BEST BUY",-59.27
2025-08-08,"7-ELEVEN",-22.09
2025-08-08,"7-ELEVEN",-12.91
2025-08-08,"7-ELEVEN",-12.10
2025-08-09,"WHOLE FOODS MKT",-68.88
2025-08-09,"76 STATION",-51.36
2025-08-09,"DOORDASH",-44.77
2025-08-09,"DUNKIN",-10.29
2025-08-09,"AMAZON.COM",-72.51
2025-08-09,"STARBUCKS",-5.49
2025-08-10,"SAFEWAY",-107.87
2025-08-10,"76 STATION",-58.64
2025-08-10,"SUSHI HOUSE",-12.01
2025-08-10,"LOCAL COFFEE SHOP",-5.01
2025-08-10,"BEST BUY",-56.95
2025-08-10,"AMAZON.COM",-6.52
2025-08-11,"LOCAL BISTRO",-17.86
2025-08-11,"PHILZ COFFEE",-4.55
2025-08-11,"WALMART.COM",-24.01
2025-08-11,"UBER",-28.39
2025-08-11,"MCDONALDS",-21.50
2025-08-12,"EXXON MOBIL",-41.49
2025-08-12,"MCDONALDS",-34.30
2025-08-12,"DUNKIN",-9.56
2025-08-12,"GAP",-44.68
2025-08-12,"BART TICKET",-34.10
2025-08-12,"DAVE AND BUSTERS",-14.88
2025-08-12,"AMAZON.COM",-14.68
2025-08-13,"ARCO AMPM",-39.72
2025-08-13,"TACO BELL",-43.17
2025-08-13,"STARBUCKS",-7.83
2025-08-13,"TARGET",-75.60
2025-08-13,"FASTTRAK",-9.44
2025-08-14,"ARCO AMPM",-48.90
2025-08-14,"PIZZA PORT",-34.73
2025-08-14,"DUNKIN",-7.95
2025-08-14,"EBAY",-12.15
2025-08-14,"UBER",-22.28
2025-08-14,"STEAM GAMES",-11.57
2025-08-14,"WALGREENS",-36.59
2025-08-15,"ACH PAYROLL",4226.56
2025-08-15,"TACO BELL",-37.51
2025-08-15,"PEETS COFFEE",-5.19
2025-08-15,"BEST BUY",-30.78
2025-08-15,"STARBUCKS",-15.33
2025-08-16,"COMCAST INTERNET",-70.83
2025-08-16,"TRADER JOES",-66.94
2025-08-16,"CHEVRON",-47.18
2025-08-16,"PANERA BREAD",-33.89
2025-08-16,"STARBUCKS",-5.21
2025-08-16,"EBAY",-45.76
2025-08-16,"PARKING METER",-4.02
2025-08-16,"SPOTIFY",-45.79
2025-08-17,"WALMART SUPERCENTER",-118.08
2025-08-17,"76 STATION",-66.63
2025-08-17,"LOCAL BISTRO",-27.01
2025-08-17,"DUNKIN",-8.01
2025-08-17,"EBAY",-51.29
2025-08-17,"LYFT",-18.33
2025-08-18,"PANERA BREAD",-33.46
2025-08-18,"LOCAL COFFEE SHOP",-8.76
2025-08-18,"AMAZON.COM",-56.86
2025-08-18,"LIME SCOOTER",-6.23
2025-08-19,"CHEVRON",-72.18
2025-08-19,"TACO BELL",-12.74
2025-08-19,"PHILZ COFFEE",-10.77
2025-08-19,"BEST BUY",-14.65
2025-08-19,"UBER",-3.96
2025-08-20,"EXXON MOBIL",-65.05
2025-08-20,"DOORDASH",-19.40
2025-08-20,"PEETS COFFEE",-11.52
2025-08-20,"UNIQLO",-56.02
2025-08-20,"BART TICKET",-19.90
2025-08-20,"SPOTIFY",-59.93
2025-08-20,"CVS PHARMACY",-22.77
2025-08-20,"7-ELEVEN",-7.11
2025-08-21,"WALMART SUPERCENTER",-29.21
2025-08-21,"76 STATION",-70.54
2025-08-21,"LOCAL BISTRO",-8.30
2025-08-21,"PEETS COFFEE",-11.07
2025-08-21,"AMAZON PRIME",-10.13
2025-08-21,"AMAZON.COM",-11.02
2025-08-21,"DAVE AND BUSTERS",-36.06
2025-08-21,"STARBUCKS",-15.14
2025-08-22,"SAFEWAY",-51.80
2025-08-22,"76 STATION",-66.84
2025-08-22,"PIZZA PORT",-26.31
2025-08-22,"STARBUCKS",-7.05
2025-08-22,"EBAY",-46.51
2025-08-22,"FASTTRAK",-5.26
2025-08-23,"WHOLE FOODS MKT",-66.89
2025-08-23,"76 STATION",-66.66
2025-08-23,"IN-N-OUT BURGER",-11.98
2025-08-23,"PEETS COFFEE",-7.59
2025-08-23,"CVS",-71.99
2025-08-23,"LYFT",-9.44
2025-08-23,"TICKETMASTER",-10.39
2025-08-23,"7-ELEVEN",-10.51
2025-08-24,"WALMART SUPERCENTER",-116.32
2025-08-24,"CHEVRON",-57.95
2025-08-24,"SUSHI HOUSE",-14.25
2025-08-24,"PEETS COFFEE",-11.62
2025-08-24,"TARGET",-41.37
2025-08-24,"BART TICKET",-8.78
2025-08-25,"LOCAL MARKET",-81.57
2025-08-25,"EXXON MOBIL",-57.37
2025-08-25,"PANERA BREAD",-32.83
2025-08-25,"PEETS COFFEE",-10.26
2025-08-25,"EBAY",-30.98
2025-08-25,"LIME SCOOTER",-29.04
2025-08-25,"AMC THEATRES",-41.85
2025-08-26,"COSTCO WHOLESALE",-100.95
2025-08-26,"ARCO AMPM",-64.01
2025-08-26,"SUSHI HOUSE",-16.14
2025-08-26,"PHILZ COFFEE",-9.69
2025-08-26,"APPLE ICLOUD",-19.30
2025-08-26,"UNIQLO",-29.22
2025-08-26,"AMAZON.COM",-16.87
2025-08-27,"EXXON MOBIL",-55.06
2025-08-27,"TACO BELL",-20.56
2025-08-27,"STARBUCKS",-4.89
2025-08-27,"BEST BUY",-33.98
2025-08-27,"FASTTRAK",-6.54
2025-08-27,"PLAYSTATION NETWORK",-29.32
2025-08-27,"MCDONALDS",-18.82
2025-08-27,"7-ELEVEN",-15.65
2025-08-28,"SHELL OIL",-59.43
2025-08-28,"SUSHI HOUSE",-44.59
2025-08-28,"DUNKIN",-8.24
2025-08-28,"GAP",-78.82
2025-08-28,"PARKING METER",-23.99
2025-08-28,"7-ELEVEN",-21.49
2025-08-29,"VERIZON WIRELESS",-112.56
2025-08-29,"DOORDASH",-27.21
2025-08-29,"PEETS COFFEE",-9.05
2025-08-29,"UNIQLO",-44.73
2025-08-29,"CLIPPER CARD",-6.62
2025-08-29,"DAVE AND BUSTERS",-6.50
2025-08-29,"MCDONALDS",-9.24
2025-08-30,"TRADER JOES",-98.24
2025-08-30,"EXXON MOBIL",-56.19
2025-08-30,"PIZZA PORT",-23.19
2025-08-30,"PHILZ COFFEE",-8.19
2025-08-30,"BEST BUY",-44.75
2025-08-30,"PARKING METER",-27.29
2025-08-30,"DAVE AND BUSTERS",-40.76
2025-08-31,"SAFEWAY",-45.99
2025-08-31,"EXXON MOBIL",-66.83
2025-08-31,"CHIPOTLE",-86.37
2025-08-31,"LOCAL COFFEE SHOP",-8.67
2025-08-31,"GAP",-12.91
2025-08-31,"WALGREENS",-42.94
2025-09-01,"DIRECT DEPOSIT - EMPLOYER",4471.77
2025-09-01,"RENT PAYMENT",-2400.00
2025-09-01,"CHEVRON",-36.83
2025-09-01,"IN-N-OUT BURGER",-27.83
2025-09-01,"DUNKIN",-8.57
2025-09-01,"BEST BUY",-69.66
2025-09-01,"LIME SCOOTER",-18.24
2025-09-01,"YOGA STUDIO",-92.06
2025-09-01,"AMAZON.COM",-8.75
2025-09-02,"CHEVRON",-68.58
2025-09-02,"SUBWAY",-22.43
2025-09-02,"PHILZ COFFEE",-7.51
2025-09-02,"UNIQLO",-70.58
2025-09-02,"FASTTRAK",-20.39
2025-09-02,"PLAYSTATION NETWORK",-26.23
2025-09-03,"DOORDASH",-27.98
2025-09-03,"LOCAL COFFEE SHOP",-4.85
2025-09-03,"DOLLAR STORE",-25.70
2025-09-03,"CLIPPER CARD",-23.79
2025-09-03,"TICKETMASTER",-40.46
2025-09-03,"AMAZON.COM",-5.69
2025-09-04,"SDG&E UTILITIES",-103.56
2025-09-04,"LOCAL BISTRO",-21.81
2025-09-04,"STARBUCKS",-6.85
2025-09-04,"GAP",-14.28
2025-09-04,"LIME SCOOTER",-21.95
2025-09-05,"WHOLE FOODS MKT",-56.82
2025-09-05,"ARCO AMPM",-52.45
2025-09-05,"IN-N-OUT BURGER",-17.77
2025-09-05,"PHILZ COFFEE",-9.63
2025-09-05,"DOLLAR STORE",-31.03
2025-09-05,"PARKING METER",-22.10
2025-09-05,"7-ELEVEN",-11.83
2025-09-05,"7-ELEVEN",-15.73
2025-09-05,"MCDONALDS",-5.14
2025-09-06,"WALMART SUPERCENTER",-68.90
2025-09-06,"SHELL OIL",-42.86
2025-09-06,"LOCAL BISTRO",-41.52
2025-09-06,"PEETS COFFEE",-11.84
2025-09-06,"AMAZON.COM",-10.64
2025-09-06,"COPAY",-20.50
2025-09-06,"AMAZON.COM",-5.39
2025-09-06,"STARBUCKS",-12.20
2025-09-07,"SPROUTS FARMERS MKT",-107.22
2025-09-07,"EXXON MOBIL",-61.23
2025-09-07,"UBER EATS",-35.86
2025-09-07,"PEETS COFFEE",-6.66
2025-09-07,"DOLLAR STORE",-32.51
2025-09-08,"LOCAL BISTRO",-11.70
2025-09-08,"PEETS COFFEE",-7.21
2025-09-08,"GOOGLE STORAGE",-15.62
2025-09-08,"BEST BUY",-177.50
2025-09-08,"LIME SCOOTER",-12.69
2025-09-08,"STEAM GAMES",-29.23
2025-09-08,"7-ELEVEN",-20.39
2025-09-09,"MCDONALDS",-35.49
2025-09-09,"LOCAL COFFEE SHOP",-11.44
2025-09-09,"UNIQLO",-59.25
2025-09-09,"CLIPPER CARD",-8.48
2025-09-09,"STARBUCKS",-19.79
2025-09-10,"SPROUTS FARMERS MKT",-65.22
2025-09-10,"EXXON MOBIL",-56.40
2025-09-10,"SUSHI HOUSE",-16.09
2025-09-10,"STARBUCKS",-10.79
2025-09-10,"EBAY",-42.88
2025-09-10,"PARKING METER",-28.77
2025-09-10,"DAVE AND BUSTERS",-32.96
2025-09-10,"7-ELEVEN",-9.22
2025-09-10,"MCDONALDS",-15.26
2025-09-11,"CHEVRON",-73.40
2025-09-11,"TACO BELL",-34.34
2025-09-11,"LOCAL COFFEE SHOP",-7.54
2025-09-11,"CVS",-55.02
2025-09-11,"LYFT",-9.03
2025-09-11,"STEAM GAMES",-25.41
2025-09-11,"AMAZON.COM",-20.73
2025-09-11,"AMAZON.COM",-19.88
2025-09-11,"MCDONALDS",-16.48
2025-09-12,"76 STATION",-67.52
2025-09-12,"PANERA BREAD",-23.45
2025-09-12,"DUNKIN",-4.05
2025-09-12,"TARGET",-53.94
2025-09-12,"CVS PHARMACY",-41.43
2025-09-13,"COSTCO WHOLESALE",-92.88
2025-09-13,"ARCO AMPM",-63.58
2025-09-13,"DOORDASH",-38.69
2025-09-13,"DUNKIN",-8.70
2025-09-13,"CVS",-206.62
2025-09-13,"PLAYSTATION NETWORK",-74.52
2025-09-14,"COSTCO WHOLESALE",-72.01
2025-09-14,"76 STATION",-69.32
2025-09-14,"LOCAL BISTRO",-39.61
2025-09-14,"PHILZ COFFEE",-11.95
2025-09-14,"APPLE ICLOUD",-15.73
2025-09-14,"CVS",-12.33
2025-09-14,"BART TICKET",-23.99
2025-09-15,"DIRECT DEPOSIT - EMPLOYER",4442.99
2025-09-15,"SHELL OIL",-51.78
2025-09-15,"PANERA BREAD",-29.77
2025-09-15,"DUNKIN",-11.01
2025-09-15,"EBAY",-84.86
2025-09-15,"SPOTIFY",-7.75
2025-09-15,"7-ELEVEN",-20.97
2025-09-15,"AMAZON.COM",-9.15
2025-09-16,"CHIPOTLE",-43.02
2025-09-16,"PEETS COFFEE",-7.55
2025-09-16,"SPOTIFY USA",-5.19
2025-09-16,"WALMART.COM",-48.96
2025-09-16,"LYFT",-15.79
2025-09-17,"ARCO AMPM",-60.21
2025-09-17,"SUSHI HOUSE",-20.12
2025-09-17,"DUNKIN",-11.64
2025-09-17,"SPOTIFY USA",-10.53
2025-09-17,"BEST BUY",-53.72
2025-09-17,"BART TICKET",-24.74
2025-09-17,"DAVE AND BUSTERS",-85.24
2025-09-17,"RITE AID",-30.81
2025-09-18,"LOCAL MARKET",-36.90
2025-09-18,"SHELL OIL",-37.82
2025-09-18,"LOCAL BISTRO",-24.09
2025-09-18,"DUNKIN",-6.50
2025-09-18,"TARGET",-15.85
2025-09-19,"VERIZON WIRELESS",-129.88
2025-09-19,"CHEVRON",-59.69
2025-09-19,"SUBWAY",-42.08
2025-09-19,"LOCAL COFFEE SHOP",-7.77
2025-09-19,"UNIQLO",-14.99
2025-09-19,"LYFT",-29.49
2025-09-19,"MCDONALDS",-9.94
2025-09-20,"TRADER JOES",-52.33
2025-09-20,"EXXON MOBIL",-55.15
2025-09-20,"PIZZA PORT",-13.33
2025-09-20,"LOCAL COFFEE SHOP",-6.48
2025-09-20,"GAP",-16.18
2025-09-20,"7-ELEVEN",-7.91
2025-09-21,"TRADER JOES",-49.94
2025-09-21,"SHELL OIL",-71.00
2025-09-21,"TACO BELL",-27.63
2025-09-21,"PHILZ COFFEE",-4.78
2025-09-21,"GAP",-58.77
2025-09-21,"UBER",-26.55
2025-09-21,"DAVE AND BUSTERS",-56.48
2025-09-21,"CVS PHARMACY",-16.98
2025-09-21,"MCDONALDS",-21.59
2025-09-22,"CHIPOTLE",-9.66
2025-09-22,"PHILZ COFFEE",-5.08
2025-09-22,"DOLLAR STORE",-79.27
2025-09-22,"FASTTRAK",-6.32
2025-09-23,"ARCO AMPM",-68.44
2025-09-23,"CHIPOTLE",-25.28
2025-09-23,"PEETS COFFEE",-8.96
2025-09-23,"AMAZON.COM",-33.84
2025-09-23,"LYFT",-26.47
2025-09-23,"PLAYSTATION NETWORK",-12.19
2025-09-24,"COSTCO WHOLESALE",-69.07
2025-09-24,"76 STATION",-70.05
2025-09-24,"PIZZA PORT",-18.91
2025-09-24,"PEETS COFFEE",-7.65
2025-09-24,"WALMART.COM",-46.80
2025-09-24,"STARBUCKS",-22.23
2025-09-25,"TRADER JOES",-118.32
2025-09-25,"EXXON MOBIL",-60.14
2025-09-25,"SUSHI HOUSE",-17.52
2025-09-25,"STARBUCKS",-8.22
2025-09-25,"GAP",-44.98
2025-09-26,"COSTCO WHOLESALE",-96.93
2025-09-26,"ARCO AMPM",-59.10
2025-09-26,"UBER EATS",-42.76
2025-09-26,"PEETS COFFEE",-5.20
2025-09-26,"CVS",-29.82
2025-09-26,"LIME SCOOTER",-12.46
2025-09-26,"AMAZON.COM",-17.95
2025-09-27,"WHOLE FOODS MKT",-96.10
2025-09-27,"CHEVRON",-71.40
2025-09-27,"PANERA BREAD",-36.67
2025-09-27,"LOCAL COFFEE SHOP",-6.09
2025-09-27,"CVS",-19.13
2025-09-27,"PARKING METER",-33.07
2025-09-27,"7-ELEVEN",-16.43
2025-09-28,"SPROUTS FARMERS MKT",-20.13
2025-09-28,"EXXON MOBIL",-37.62
2025-09-28,"IN-N-OUT BURGER",-18.10
2025-09-28,"DUNKIN",-8.53
2025-09-28,"AMAZON.COM",-46.37
2025-09-28,"LIME SCOOTER",-27.68
2025-09-28,"STEAM GAMES",-25.46
2025-09-29,"CHEVRON",-64.86
2025-09-29,"SUSHI HOUSE",-27.25
2025-09-29,"STARBUCKS",-6.52
2025-09-29,"CVS",-11.99
2025-09-29,"AMAZON.COM",-20.31
2025-09-29,"MCDONALDS",-11.79
2025-09-30,"UBER EATS",-36.94
2025-09-30,"STARBUCKS",-8.41
2025-09-30,"NYT SUBSCRIPTION",-13.24
2025-09-30,"DOLLAR STORE",-34.48
2025-10-01,"PAYROLL DEPOSIT",4381.59
2025-10-01,"RENT PAYMENT",-2400.00
2025-10-01,"WALMART SUPERCENTER",-110.23
2025-10-01,"PANERA BREAD",-10.13
2025-10-01,"PHILZ COFFEE",-8.76
2025-10-01,"DISNEY PLUS",-19.73
2025-10-01,"TARGET",-58.63
2025-10-01,"FASTTRAK",-6.86
2025-10-01,"24 HOUR FITNESS",-60.56
2025-10-02,"76 STATION",-62.08
2025-10-02,"MCDONALDS",-43.66
2025-10-02,"LOCAL COFFEE SHOP",-5.08
2025-10-02,"UNIQLO",-16.96
2025-10-02,"KINDLE EBOOK",-9.17
2025-10-02,"MCDONALDS",-20.10
2025-10-02,"AMAZON.COM",-13.90
2025-10-03,"ARCO AMPM",-39.78
2025-10-03,"LOCAL BISTRO",-39.85
2025-10-03,"DUNKIN",-6.11
2025-10-03,"HULU",-8.55
2025-10-03,"BEST BUY",-40.72
2025-10-03,"BART TICKET",-32.17
2025-10-03,"DAVE AND BUSTERS",-50.29
2025-10-04,"LOCAL MARKET",-114.78
2025-10-04,"SHELL OIL",-40.24
2025-10-04,"MCDONALDS",-40.82
2025-10-04,"PHILZ COFFEE",-10.54
2025-10-04,"UNIQLO",-59.18
2025-10-04,"UBER",-33.47
2025-10-04,"DAVE AND BUSTERS",-58.13
2025-10-04,"WALGREENS",-45.01
2025-10-04,"AMAZON.COM",-6.36
2025-10-04,"STARBUCKS",-18.56
2025-10-05,"TRADER JOES",-82.17
2025-10-05,"CHEVRON",-73.53
2025-10-05,"SUBWAY",-27.88
2025-10-05,"DUNKIN",-5.47
2025-10-05,"AMAZON.COM",-60.14
2025-10-05,"CLIPPER CARD",-6.37
2025-10-06,"CHEVRON",-58.89
2025-10-06,"IN-N-OUT BURGER",-16.02
2025-10-06,"PEETS COFFEE",-8.20
2025-10-06,"DOLLAR STORE",-81.29
2025-10-06,"LIME SCOOTER",-14.36
2025-10-07,"CHEVRON",-72.82
2025-10-07,"DOORDASH",-38.78
2025-10-07,"STARBUCKS",-5.44
2025-10-07,"GAP",-43.06
2025-10-07,"WALGREENS",-35.43
2025-10-07,"STARBUCKS",-12.37
2025-10-08,"CHEVRON",-64.42
2025-10-08,"DOORDASH",-8.76
2025-10-08,"PHILZ COFFEE",-9.51
2025-10-08,"WALMART.COM",-62.85
2025-10-08,"CLIPPER CARD",-30.78
2025-10-08,"STARBUCKS",-20.07
2025-10-09,"WHOLE FOODS MKT",-26.46
2025-10-09,"EXXON MOBIL",-39.26
2025-10-09,"CHIPOTLE",-15.90
2025-10-09,"PEETS COFFEE",-7.48
2025-10-09,"UNIQLO",-35.74
2025-10-09,"PARKING METER",-15.47
2025-10-09,"DAVE AND BUSTERS",-29.65
2025-10-10,"76 STATION",-40.25
2025-10-10,"SUBWAY",-40.80
2025-10-10,"PEETS COFFEE",-10.79
2025-10-10,"CVS",-79.14
2025-10-10,"MCDONALDS",-21.74
2025-10-11,"COSTCO WHOLESALE",-47.22
2025-10-11,"CHEVRON",-67.91
2025-10-11,"PIZZA PORT",-36.97
2025-10-11,"STARBUCKS",-7.01
2025-10-11,"UNIQLO",-28.49
2025-10-12,"COMCAST INTERNET",-126.83
2025-10-12,"SAFEWAY",-78.62
2025-10-12,"76 STATION",-56.20
2025-10-12,"MCDONALDS",-29.14
2025-10-12,"PHILZ COFFEE",-11.32
2025-10-12,"GAP",-75.13
2025-10-13,"VERIZON WIRELESS",-144.21
2025-10-13,"LOCAL BISTRO",-9.32
2025-10-13,"DUNKIN",-10.68
2025-10-13,"EBAY",-12.82
2025-10-13,"BART TICKET",-25.17
2025-10-13,"DAVE AND BUSTERS",-30.73
2025-10-13,"MCDONALDS",-12.86
2025-10-14,"CHEVRON",-36.68
2025-10-14,"LOCAL BISTRO",-11.44
2025-10-14,"STARBUCKS",-4.29
2025-10-14,"TARGET",-59.68
2025-10-14,"TICKETMASTER",-39.97
2025-10-15,"DIRECT DEPOSIT - EMPLOYER",4453.03
2025-10-15,"ARCO AMPM",-41.74
2025-10-15,"UBER EATS",-39.29
2025-10-15,"DUNKIN",-6.67
2025-10-15,"EBAY",-58.69
2025-10-15,"LIME SCOOTER",-9.83
2025-10-15,"PLAYSTATION NETWORK",-27.61
2025-10-15,"MCDONALDS",-14.40
2025-10-16,"WALMART SUPERCENTER",-59.12
2025-10-16,"EXXON MOBIL",-67.98
2025-10-16,"IN-N-OUT BURGER",-12.85
2025-10-16,"LOCAL COFFEE SHOP",-5.10
2025-10-16,"BEST BUY",-80.52
2025-10-16,"7-ELEVEN",-16.31
2025-10-17,"SHELL OIL",-56.15
2025-10-17,"TACO BELL",-41.83
2025-10-17,"PHILZ COFFEE",-10.37
2025-10-17,"GAP",-10.11
2025-10-17,"CLIPPER CARD",-7.49
2025-10-18,"WALMART SUPERCENTER",-70.00
2025-10-18,"CHEVRON",-65.80
2025-10-18,"LOCAL BISTRO",-31.90
2025-10-18,"DUNKIN",-9.99
2025-10-18,"CVS",-62.93
2025-10-18,"STARBUCKS",-22.38
2025-10-19,"TRADER JOES",-20.83
2025-10-19,"EXXON MOBIL",-63.46
2025-10-19,"CHIPOTLE",-32.57
2025-10-19,"DUNKIN",-11.47
2025-10-19,"SPOTIFY USA",-11.27
2025-10-19,"TARGET",-77.71
2025-10-19,"PARKING METER",-21.82
2025-10-20,"CHEVRON",-42.17
2025-10-20,"UBER EATS",-21.00
2025-10-20,"PHILZ COFFEE",-9.90
2025-10-20,"EBAY",-73.06
2025-10-20,"DAVE AND BUSTERS",-23.15
2025-10-20,"7-ELEVEN",-7.55
2025-10-21,"SHELL OIL",-54.10
2025-10-21,"SUSHI HOUSE",-10.77
2025-10-21,"PHILZ COFFEE",-9.57
2025-10-21,"BEST BUY",-38.20
2025-10-21,"PARKING METER",-15.75
2025-10-21,"AMC THEATRES",-23.40
2025-10-22,"CHEVRON",-45.38
2025-10-22,"SUSHI HOUSE",-35.52
2025-10-22,"PHILZ COFFEE",-4.65
2025-10-22,"CVS",-63.16
2025-10-23,"WATER DISTRICT",-73.85
2025-10-23,"76 STATION",-69.82
2025-10-23,"CHIPOTLE",-37.68
2025-10-23,"STARBUCKS",-10.13
2025-10-23,"EBAY",-83.30
2025-10-23,"TICKETMASTER",-26.12
2025-10-24,"CHEVRON",-56.55
2025-10-24,"MCDONALDS",-42.73
2025-10-24,"DUNKIN",-5.17
2025-10-24,"CVS",-33.77
2025-10-24,"CLIPPER CARD",-33.65
2025-10-25,"SAFEWAY",-115.73
2025-10-25,"EXXON MOBIL",-47.65
2025-10-25,"SUBWAY",-31.44
2025-10-25,"STARBUCKS",-4.25
2025-10-25,"EBAY",-48.84
2025-10-25,"SPOTIFY",-58.18
2025-10-25,"AMAZON.COM",-17.54
2025-10-25,"AMAZON.COM",-10.61
2025-10-26,"SPROUTS FARMERS MKT",-49.77
2025-10-26,"SHELL OIL",-64.24
2025-10-26,"SUBWAY",-13.74
2025-10-26,"PEETS COFFEE",-5.43
2025-10-26,"DOLLAR STORE",-58.46
2025-10-26,"WALGREENS",-30.06
2025-10-26,"STARBUCKS",-11.77
2025-10-27,"WHOLE FOODS MKT",-45.87
2025-10-27,"CHEVRON",-48.35
2025-10-27,"UBER EATS",-8.23
2025-10-27,"PEETS COFFEE",-10.27
2025-10-27,"BEST BUY",-22.80
2025-10-27,"CLIPPER CARD",-27.56
2025-10-27,"DAVE AND BUSTERS",-58.37
2025-10-27,"7-ELEVEN",-18.35
2025-10-27,"MCDONALDS",-11.13
2025-10-28,"76 STATION",-41.32
2025-10-28,"CHIPOTLE",-43.95
2025-10-28,"STARBUCKS",-7.65
2025-10-28,"WALMART.COM",-71.45
2025-10-29,"CHEVRON",-63.98
2025-10-29,"CHIPOTLE",-31.30
2025-10-29,"PEETS COFFEE",-7.14
2025-10-29,"TARGET",-47.54
2025-10-29,"DAVE AND BUSTERS",-12.38
2025-10-30,"IN-N-OUT BURGER",-17.90
2025-10-30,"DUNKIN",-11.57
2025-10-30,"WALMART.COM",-13.00
2025-10-31,"ARCO AMPM",-71.53
2025-10-31,"TACO BELL",-10.28
2025-10-31,"PEETS COFFEE",-7.82
2025-10-31,"AMAZON PRIME",-10.61
2025-10-31,"DOLLAR STORE",-70.31
2025-10-31,"SPOTIFY",-32.25
2025-10-31,"AMAZON.COM",-20.60
2025-11-01,"DIRECT DEPOSIT - EMPLOYER",4307.75
2025-11-01,"RENT PAYMENT",-2400.00
2025-11-01,"TRADER JOES",-68.58
2025-11-01,"CHEVRON",-63.07
2025-11-01,"TACO BELL",-42.47
2025-11-01,"DUNKIN",-10.15
2025-11-01,"UNIQLO",-63.15
2025-11-01,"PARKING METER",-29.08
2025-11-01,"EQUINOX",-91.50
2025-11-02,"LOCAL MARKET",-102.64
